,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
1794,2161,2895,4364,10010,10010,10010,IMG_0058_,IMG_0058_3_3_0023SET_registered.tif,IMG_0058_2_3_0023SET_registered.tif,IMG_0058_1_3_0023SET_registered.tif,IMG_0058_5_3_0023SET_registered.tif,IMG_0058_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1795,2162,2896,4365,10011,10011,10011,IMG_0009_,IMG_0009_3_3_0023SET_registered.tif,IMG_0009_2_3_0023SET_registered.tif,IMG_0009_1_3_0023SET_registered.tif,IMG_0009_5_3_0023SET_registered.tif,IMG_0009_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1796,2163,2897,4366,10012,10012,10012,IMG_0091_,IMG_0091_3_3_0023SET_registered.tif,IMG_0091_2_3_0023SET_registered.tif,IMG_0091_1_3_0023SET_registered.tif,IMG_0091_5_3_0023SET_registered.tif,IMG_0091_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1797,2164,2898,4367,10013,10013,10013,IMG_0052_,IMG_0052_3_3_0023SET_registered.tif,IMG_0052_2_3_0023SET_registered.tif,IMG_0052_1_3_0023SET_registered.tif,IMG_0052_5_3_0023SET_registered.tif,IMG_0052_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1798,2165,2899,4368,10014,10014,10014,IMG_0086_,IMG_0086_3_3_0023SET_registered.tif,IMG_0086_2_3_0023SET_registered.tif,IMG_0086_1_3_0023SET_registered.tif,IMG_0086_5_3_0023SET_registered.tif,IMG_0086_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1799,2166,2900,4369,10015,10015,10015,IMG_0099_,IMG_0099_3_3_0023SET_registered.tif,IMG_0099_2_3_0023SET_registered.tif,IMG_0099_1_3_0023SET_registered.tif,IMG_0099_5_3_0023SET_registered.tif,IMG_0099_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1800,2167,2901,4370,10016,10016,10016,IMG_0034_,IMG_0034_3_3_0023SET_registered.tif,IMG_0034_2_3_0023SET_registered.tif,IMG_0034_1_3_0023SET_registered.tif,IMG_0034_5_3_0023SET_registered.tif,IMG_0034_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1801,2168,2902,4371,10017,10017,10017,IMG_0032_,IMG_0032_3_3_0023SET_registered.tif,IMG_0032_2_3_0023SET_registered.tif,IMG_0032_1_3_0023SET_registered.tif,IMG_0032_5_3_0023SET_registered.tif,IMG_0032_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1802,2169,2903,4372,10018,10018,10018,IMG_0065_,IMG_0065_3_3_0023SET_registered.tif,IMG_0065_2_3_0023SET_registered.tif,IMG_0065_1_3_0023SET_registered.tif,IMG_0065_5_3_0023SET_registered.tif,IMG_0065_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1803,2170,2904,4373,10019,10019,10019,IMG_0060_,IMG_0060_3_3_0023SET_registered.tif,IMG_0060_2_3_0023SET_registered.tif,IMG_0060_1_3_0023SET_registered.tif,IMG_0060_5_3_0023SET_registered.tif,IMG_0060_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1804,2171,2905,4374,10020,10020,10020,IMG_0017_,IMG_0017_3_3_0023SET_registered.tif,IMG_0017_2_3_0023SET_registered.tif,IMG_0017_1_3_0023SET_registered.tif,IMG_0017_5_3_0023SET_registered.tif,IMG_0017_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1805,2172,2906,4375,10021,10021,10021,IMG_0051_,IMG_0051_3_3_0023SET_registered.tif,IMG_0051_2_3_0023SET_registered.tif,IMG_0051_1_3_0023SET_registered.tif,IMG_0051_5_3_0023SET_registered.tif,IMG_0051_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1806,2173,2907,4376,10022,10022,10022,IMG_0089_,IMG_0089_3_3_0023SET_registered.tif,IMG_0089_2_3_0023SET_registered.tif,IMG_0089_1_3_0023SET_registered.tif,IMG_0089_5_3_0023SET_registered.tif,IMG_0089_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1807,2174,2908,4377,10023,10023,10023,IMG_0074_,IMG_0074_3_3_0023SET_registered.tif,IMG_0074_2_3_0023SET_registered.tif,IMG_0074_1_3_0023SET_registered.tif,IMG_0074_5_3_0023SET_registered.tif,IMG_0074_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1808,2175,2909,4378,10024,10024,10024,IMG_0003_,IMG_0003_3_3_0023SET_registered.tif,IMG_0003_2_3_0023SET_registered.tif,IMG_0003_1_3_0023SET_registered.tif,IMG_0003_5_3_0023SET_registered.tif,IMG_0003_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1809,2176,2910,4379,10025,10025,10025,IMG_0064_,IMG_0064_3_3_0023SET_registered.tif,IMG_0064_2_3_0023SET_registered.tif,IMG_0064_1_3_0023SET_registered.tif,IMG_0064_5_3_0023SET_registered.tif,IMG_0064_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1810,2177,2911,4380,10026,10026,10026,IMG_0042_,IMG_0042_3_3_0023SET_registered.tif,IMG_0042_2_3_0023SET_registered.tif,IMG_0042_1_3_0023SET_registered.tif,IMG_0042_5_3_0023SET_registered.tif,IMG_0042_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1811,2178,2912,4381,10027,10027,10027,IMG_0062_,IMG_0062_3_3_0023SET_registered.tif,IMG_0062_2_3_0023SET_registered.tif,IMG_0062_1_3_0023SET_registered.tif,IMG_0062_5_3_0023SET_registered.tif,IMG_0062_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1812,2179,2913,4382,10028,10028,10028,IMG_0012_,IMG_0012_3_3_0023SET_registered.tif,IMG_0012_2_3_0023SET_registered.tif,IMG_0012_1_3_0023SET_registered.tif,IMG_0012_5_3_0023SET_registered.tif,IMG_0012_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1813,2180,2914,4383,10029,10029,10029,IMG_0020_,IMG_0020_3_3_0023SET_registered.tif,IMG_0020_2_3_0023SET_registered.tif,IMG_0020_1_3_0023SET_registered.tif,IMG_0020_5_3_0023SET_registered.tif,IMG_0020_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1814,2181,2915,4384,10030,10030,10030,IMG_0095_,IMG_0095_3_3_0023SET_registered.tif,IMG_0095_2_3_0023SET_registered.tif,IMG_0095_1_3_0023SET_registered.tif,IMG_0095_5_3_0023SET_registered.tif,IMG_0095_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1815,2182,2916,4385,10031,10031,10031,IMG_0049_,IMG_0049_3_3_0023SET_registered.tif,IMG_0049_2_3_0023SET_registered.tif,IMG_0049_1_3_0023SET_registered.tif,IMG_0049_5_3_0023SET_registered.tif,IMG_0049_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1816,2183,2917,4386,10032,10032,10032,IMG_0090_,IMG_0090_3_3_0023SET_registered.tif,IMG_0090_2_3_0023SET_registered.tif,IMG_0090_1_3_0023SET_registered.tif,IMG_0090_5_3_0023SET_registered.tif,IMG_0090_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1817,2184,2918,4387,10033,10033,10033,IMG_0036_,IMG_0036_3_3_0023SET_registered.tif,IMG_0036_2_3_0023SET_registered.tif,IMG_0036_1_3_0023SET_registered.tif,IMG_0036_5_3_0023SET_registered.tif,IMG_0036_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1818,2185,2919,4388,10034,10034,10034,IMG_0004_,IMG_0004_3_3_0023SET_registered.tif,IMG_0004_2_3_0023SET_registered.tif,IMG_0004_1_3_0023SET_registered.tif,IMG_0004_5_3_0023SET_registered.tif,IMG_0004_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1819,2186,2920,4389,10035,10035,10035,IMG_0072_,IMG_0072_3_3_0023SET_registered.tif,IMG_0072_2_3_0023SET_registered.tif,IMG_0072_1_3_0023SET_registered.tif,IMG_0072_5_3_0023SET_registered.tif,IMG_0072_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1820,2187,2921,4390,10036,10036,10036,IMG_0050_,IMG_0050_3_3_0023SET_registered.tif,IMG_0050_2_3_0023SET_registered.tif,IMG_0050_1_3_0023SET_registered.tif,IMG_0050_5_3_0023SET_registered.tif,IMG_0050_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1821,2188,2922,4391,10037,10037,10037,IMG_0028_,IMG_0028_3_3_0023SET_registered.tif,IMG_0028_2_3_0023SET_registered.tif,IMG_0028_1_3_0023SET_registered.tif,IMG_0028_5_3_0023SET_registered.tif,IMG_0028_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1822,2189,2923,4392,10038,10038,10038,IMG_0029_,IMG_0029_3_3_0023SET_registered.tif,IMG_0029_2_3_0023SET_registered.tif,IMG_0029_1_3_0023SET_registered.tif,IMG_0029_5_3_0023SET_registered.tif,IMG_0029_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1823,2190,2924,4393,10039,10039,10039,IMG_0076_,IMG_0076_3_3_0023SET_registered.tif,IMG_0076_2_3_0023SET_registered.tif,IMG_0076_1_3_0023SET_registered.tif,IMG_0076_5_3_0023SET_registered.tif,IMG_0076_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1824,2191,2925,4394,10040,10040,10040,IMG_0037_,IMG_0037_3_3_0023SET_registered.tif,IMG_0037_2_3_0023SET_registered.tif,IMG_0037_1_3_0023SET_registered.tif,IMG_0037_5_3_0023SET_registered.tif,IMG_0037_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1825,2192,2926,4395,10041,10041,10041,IMG_0055_,IMG_0055_3_3_0023SET_registered.tif,IMG_0055_2_3_0023SET_registered.tif,IMG_0055_1_3_0023SET_registered.tif,IMG_0055_5_3_0023SET_registered.tif,IMG_0055_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1826,2193,2927,4396,10042,10042,10042,IMG_0102_,IMG_0102_3_3_0023SET_registered.tif,IMG_0102_2_3_0023SET_registered.tif,IMG_0102_1_3_0023SET_registered.tif,IMG_0102_5_3_0023SET_registered.tif,IMG_0102_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1827,2194,2928,4397,10043,10043,10043,IMG_0044_,IMG_0044_3_3_0023SET_registered.tif,IMG_0044_2_3_0023SET_registered.tif,IMG_0044_1_3_0023SET_registered.tif,IMG_0044_5_3_0023SET_registered.tif,IMG_0044_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1828,2195,2929,4398,10044,10044,10044,IMG_0031_,IMG_0031_3_3_0023SET_registered.tif,IMG_0031_2_3_0023SET_registered.tif,IMG_0031_1_3_0023SET_registered.tif,IMG_0031_5_3_0023SET_registered.tif,IMG_0031_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1829,2196,2930,4399,10045,10045,10045,IMG_0013_,IMG_0013_3_3_0023SET_registered.tif,IMG_0013_2_3_0023SET_registered.tif,IMG_0013_1_3_0023SET_registered.tif,IMG_0013_5_3_0023SET_registered.tif,IMG_0013_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1830,2197,2931,4400,10046,10046,10046,IMG_0067_,IMG_0067_3_3_0023SET_registered.tif,IMG_0067_2_3_0023SET_registered.tif,IMG_0067_1_3_0023SET_registered.tif,IMG_0067_5_3_0023SET_registered.tif,IMG_0067_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1831,2198,2932,4401,10047,10047,10047,IMG_0085_,IMG_0085_3_3_0023SET_registered.tif,IMG_0085_2_3_0023SET_registered.tif,IMG_0085_1_3_0023SET_registered.tif,IMG_0085_5_3_0023SET_registered.tif,IMG_0085_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1832,2199,2933,4402,10048,10048,10048,IMG_0083_,IMG_0083_3_3_0023SET_registered.tif,IMG_0083_2_3_0023SET_registered.tif,IMG_0083_1_3_0023SET_registered.tif,IMG_0083_5_3_0023SET_registered.tif,IMG_0083_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1833,2200,2934,4403,10049,10049,10049,IMG_0069_,IMG_0069_3_3_0023SET_registered.tif,IMG_0069_2_3_0023SET_registered.tif,IMG_0069_1_3_0023SET_registered.tif,IMG_0069_5_3_0023SET_registered.tif,IMG_0069_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1834,2201,2935,4404,10050,10050,10050,IMG_0080_,IMG_0080_3_3_0023SET_registered.tif,IMG_0080_2_3_0023SET_registered.tif,IMG_0080_1_3_0023SET_registered.tif,IMG_0080_5_3_0023SET_registered.tif,IMG_0080_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1835,2202,2936,4405,10051,10051,10051,IMG_0087_,IMG_0087_3_3_0023SET_registered.tif,IMG_0087_2_3_0023SET_registered.tif,IMG_0087_1_3_0023SET_registered.tif,IMG_0087_5_3_0023SET_registered.tif,IMG_0087_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1836,2203,2937,4406,10052,10052,10052,IMG_0002_,IMG_0002_3_3_0023SET_registered.tif,IMG_0002_2_3_0023SET_registered.tif,IMG_0002_1_3_0023SET_registered.tif,IMG_0002_5_3_0023SET_registered.tif,IMG_0002_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1837,2204,2938,4407,10053,10053,10053,IMG_0043_,IMG_0043_3_3_0023SET_registered.tif,IMG_0043_2_3_0023SET_registered.tif,IMG_0043_1_3_0023SET_registered.tif,IMG_0043_5_3_0023SET_registered.tif,IMG_0043_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1838,2205,2939,4408,10054,10054,10054,IMG_0096_,IMG_0096_3_3_0023SET_registered.tif,IMG_0096_2_3_0023SET_registered.tif,IMG_0096_1_3_0023SET_registered.tif,IMG_0096_5_3_0023SET_registered.tif,IMG_0096_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1839,2206,2940,4409,10055,10055,10055,IMG_0010_,IMG_0010_3_3_0023SET_registered.tif,IMG_0010_2_3_0023SET_registered.tif,IMG_0010_1_3_0023SET_registered.tif,IMG_0010_5_3_0023SET_registered.tif,IMG_0010_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1840,2207,2941,4410,10056,10056,10056,IMG_0063_,IMG_0063_3_3_0023SET_registered.tif,IMG_0063_2_3_0023SET_registered.tif,IMG_0063_1_3_0023SET_registered.tif,IMG_0063_5_3_0023SET_registered.tif,IMG_0063_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1841,2208,2942,4411,10057,10057,10057,IMG_0039_,IMG_0039_3_3_0023SET_registered.tif,IMG_0039_2_3_0023SET_registered.tif,IMG_0039_1_3_0023SET_registered.tif,IMG_0039_5_3_0023SET_registered.tif,IMG_0039_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1842,2209,2943,4412,10058,10058,10058,IMG_0027_,IMG_0027_3_3_0023SET_registered.tif,IMG_0027_2_3_0023SET_registered.tif,IMG_0027_1_3_0023SET_registered.tif,IMG_0027_5_3_0023SET_registered.tif,IMG_0027_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1843,2210,2944,4413,10059,10059,10059,IMG_0061_,IMG_0061_3_3_0023SET_registered.tif,IMG_0061_2_3_0023SET_registered.tif,IMG_0061_1_3_0023SET_registered.tif,IMG_0061_5_3_0023SET_registered.tif,IMG_0061_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1844,2211,2945,4414,10060,10060,10060,IMG_0045_,IMG_0045_3_3_0023SET_registered.tif,IMG_0045_2_3_0023SET_registered.tif,IMG_0045_1_3_0023SET_registered.tif,IMG_0045_5_3_0023SET_registered.tif,IMG_0045_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1845,2212,2946,4415,10061,10061,10061,IMG_0033_,IMG_0033_3_3_0023SET_registered.tif,IMG_0033_2_3_0023SET_registered.tif,IMG_0033_1_3_0023SET_registered.tif,IMG_0033_5_3_0023SET_registered.tif,IMG_0033_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1846,2213,2947,4416,10062,10062,10062,IMG_0088_,IMG_0088_3_3_0023SET_registered.tif,IMG_0088_2_3_0023SET_registered.tif,IMG_0088_1_3_0023SET_registered.tif,IMG_0088_5_3_0023SET_registered.tif,IMG_0088_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1847,2214,2948,4417,10063,10063,10063,IMG_0084_,IMG_0084_3_3_0023SET_registered.tif,IMG_0084_2_3_0023SET_registered.tif,IMG_0084_1_3_0023SET_registered.tif,IMG_0084_5_3_0023SET_registered.tif,IMG_0084_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1848,2215,2949,4418,10064,10064,10064,IMG_0024_,IMG_0024_3_3_0023SET_registered.tif,IMG_0024_2_3_0023SET_registered.tif,IMG_0024_1_3_0023SET_registered.tif,IMG_0024_5_3_0023SET_registered.tif,IMG_0024_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1849,2216,2950,4419,10065,10065,10065,IMG_0071_,IMG_0071_3_3_0023SET_registered.tif,IMG_0071_2_3_0023SET_registered.tif,IMG_0071_1_3_0023SET_registered.tif,IMG_0071_5_3_0023SET_registered.tif,IMG_0071_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1850,2217,2951,4420,10066,10066,10066,IMG_0097_,IMG_0097_3_3_0023SET_registered.tif,IMG_0097_2_3_0023SET_registered.tif,IMG_0097_1_3_0023SET_registered.tif,IMG_0097_5_3_0023SET_registered.tif,IMG_0097_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1851,2218,2952,4421,10067,10067,10067,IMG_0073_,IMG_0073_3_3_0023SET_registered.tif,IMG_0073_2_3_0023SET_registered.tif,IMG_0073_1_3_0023SET_registered.tif,IMG_0073_5_3_0023SET_registered.tif,IMG_0073_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1852,2219,2953,4422,10068,10068,10068,IMG_0040_,IMG_0040_3_3_0023SET_registered.tif,IMG_0040_2_3_0023SET_registered.tif,IMG_0040_1_3_0023SET_registered.tif,IMG_0040_5_3_0023SET_registered.tif,IMG_0040_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1853,2220,2954,4423,10069,10069,10069,IMG_0038_,IMG_0038_3_3_0023SET_registered.tif,IMG_0038_2_3_0023SET_registered.tif,IMG_0038_1_3_0023SET_registered.tif,IMG_0038_5_3_0023SET_registered.tif,IMG_0038_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1854,2221,2955,4424,10070,10070,10070,IMG_0094_,IMG_0094_3_3_0023SET_registered.tif,IMG_0094_2_3_0023SET_registered.tif,IMG_0094_1_3_0023SET_registered.tif,IMG_0094_5_3_0023SET_registered.tif,IMG_0094_4_3_0023SET_registered.tif,Field84,2021-03-23(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field84/2021-03-23(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
