,Unnamed: 0,Unnamed: 0.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
4933,4933,4933,IMG_0070_,IMG_0070_3_2_0122SET_registered.tif,IMG_0070_2_2_0122SET_registered.tif,IMG_0070_1_2_0122SET_registered.tif,IMG_0070_5_2_0122SET_registered.tif,IMG_0070_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4934,4934,4934,IMG_0074_,IMG_0074_3_2_0122SET_registered.tif,IMG_0074_2_2_0122SET_registered.tif,IMG_0074_1_2_0122SET_registered.tif,IMG_0074_5_2_0122SET_registered.tif,IMG_0074_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4935,4935,4935,IMG_0054_,IMG_0054_3_2_0122SET_registered.tif,IMG_0054_2_2_0122SET_registered.tif,IMG_0054_1_2_0122SET_registered.tif,IMG_0054_5_2_0122SET_registered.tif,IMG_0054_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4936,4936,4936,IMG_0051_,IMG_0051_3_2_0122SET_registered.tif,IMG_0051_2_2_0122SET_registered.tif,IMG_0051_1_2_0122SET_registered.tif,IMG_0051_5_2_0122SET_registered.tif,IMG_0051_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4937,4937,4937,IMG_0097_,IMG_0097_3_2_0122SET_registered.tif,IMG_0097_2_2_0122SET_registered.tif,IMG_0097_1_2_0122SET_registered.tif,IMG_0097_5_2_0122SET_registered.tif,IMG_0097_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4938,4938,4938,IMG_0033_,IMG_0033_3_2_0122SET_registered.tif,IMG_0033_2_2_0122SET_registered.tif,IMG_0033_1_2_0122SET_registered.tif,IMG_0033_5_2_0122SET_registered.tif,IMG_0033_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4939,4939,4939,IMG_0032_,IMG_0032_3_2_0122SET_registered.tif,IMG_0032_2_2_0122SET_registered.tif,IMG_0032_1_2_0122SET_registered.tif,IMG_0032_5_2_0122SET_registered.tif,IMG_0032_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4940,4940,4940,IMG_0078_,IMG_0078_3_2_0122SET_registered.tif,IMG_0078_2_2_0122SET_registered.tif,IMG_0078_1_2_0122SET_registered.tif,IMG_0078_5_2_0122SET_registered.tif,IMG_0078_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4941,4941,4941,IMG_0028_,IMG_0028_3_2_0122SET_registered.tif,IMG_0028_2_2_0122SET_registered.tif,IMG_0028_1_2_0122SET_registered.tif,IMG_0028_5_2_0122SET_registered.tif,IMG_0028_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4942,4942,4942,IMG_0099_,IMG_0099_3_2_0122SET_registered.tif,IMG_0099_2_2_0122SET_registered.tif,IMG_0099_1_2_0122SET_registered.tif,IMG_0099_5_2_0122SET_registered.tif,IMG_0099_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4943,4943,4943,IMG_0004_,IMG_0004_3_2_0122SET_registered.tif,IMG_0004_2_2_0122SET_registered.tif,IMG_0004_1_2_0122SET_registered.tif,IMG_0004_5_2_0122SET_registered.tif,IMG_0004_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4944,4944,4944,IMG_0019_,IMG_0019_3_2_0122SET_registered.tif,IMG_0019_2_2_0122SET_registered.tif,IMG_0019_1_2_0122SET_registered.tif,IMG_0019_5_2_0122SET_registered.tif,IMG_0019_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4945,4945,4945,IMG_0108_,IMG_0108_3_2_0122SET_registered.tif,IMG_0108_2_2_0122SET_registered.tif,IMG_0108_1_2_0122SET_registered.tif,IMG_0108_5_2_0122SET_registered.tif,IMG_0108_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4946,4946,4946,IMG_0039_,IMG_0039_3_2_0122SET_registered.tif,IMG_0039_2_2_0122SET_registered.tif,IMG_0039_1_2_0122SET_registered.tif,IMG_0039_5_2_0122SET_registered.tif,IMG_0039_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4947,4947,4947,IMG_0047_,IMG_0047_3_2_0122SET_registered.tif,IMG_0047_2_2_0122SET_registered.tif,IMG_0047_1_2_0122SET_registered.tif,IMG_0047_5_2_0122SET_registered.tif,IMG_0047_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4948,4948,4948,IMG_0005_,IMG_0005_3_2_0122SET_registered.tif,IMG_0005_2_2_0122SET_registered.tif,IMG_0005_1_2_0122SET_registered.tif,IMG_0005_5_2_0122SET_registered.tif,IMG_0005_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4949,4949,4949,IMG_0015_,IMG_0015_3_2_0122SET_registered.tif,IMG_0015_2_2_0122SET_registered.tif,IMG_0015_1_2_0122SET_registered.tif,IMG_0015_5_2_0122SET_registered.tif,IMG_0015_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4950,4950,4950,IMG_0061_,IMG_0061_3_2_0122SET_registered.tif,IMG_0061_2_2_0122SET_registered.tif,IMG_0061_1_2_0122SET_registered.tif,IMG_0061_5_2_0122SET_registered.tif,IMG_0061_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4951,4951,4951,IMG_0043_,IMG_0043_3_2_0122SET_registered.tif,IMG_0043_2_2_0122SET_registered.tif,IMG_0043_1_2_0122SET_registered.tif,IMG_0043_5_2_0122SET_registered.tif,IMG_0043_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4952,4952,4952,IMG_0053_,IMG_0053_3_2_0122SET_registered.tif,IMG_0053_2_2_0122SET_registered.tif,IMG_0053_1_2_0122SET_registered.tif,IMG_0053_5_2_0122SET_registered.tif,IMG_0053_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4953,4953,4953,IMG_0065_,IMG_0065_3_2_0122SET_registered.tif,IMG_0065_2_2_0122SET_registered.tif,IMG_0065_1_2_0122SET_registered.tif,IMG_0065_5_2_0122SET_registered.tif,IMG_0065_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4954,4954,4954,IMG_0030_,IMG_0030_3_2_0122SET_registered.tif,IMG_0030_2_2_0122SET_registered.tif,IMG_0030_1_2_0122SET_registered.tif,IMG_0030_5_2_0122SET_registered.tif,IMG_0030_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4955,4955,4955,IMG_0088_,IMG_0088_3_2_0122SET_registered.tif,IMG_0088_2_2_0122SET_registered.tif,IMG_0088_1_2_0122SET_registered.tif,IMG_0088_5_2_0122SET_registered.tif,IMG_0088_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4956,4956,4956,IMG_0111_,IMG_0111_3_2_0122SET_registered.tif,IMG_0111_2_2_0122SET_registered.tif,IMG_0111_1_2_0122SET_registered.tif,IMG_0111_5_2_0122SET_registered.tif,IMG_0111_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4957,4957,4957,IMG_0079_,IMG_0079_3_2_0122SET_registered.tif,IMG_0079_2_2_0122SET_registered.tif,IMG_0079_1_2_0122SET_registered.tif,IMG_0079_5_2_0122SET_registered.tif,IMG_0079_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4958,4958,4958,IMG_0045_,IMG_0045_3_2_0122SET_registered.tif,IMG_0045_2_2_0122SET_registered.tif,IMG_0045_1_2_0122SET_registered.tif,IMG_0045_5_2_0122SET_registered.tif,IMG_0045_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4959,4959,4959,IMG_0036_,IMG_0036_3_2_0122SET_registered.tif,IMG_0036_2_2_0122SET_registered.tif,IMG_0036_1_2_0122SET_registered.tif,IMG_0036_5_2_0122SET_registered.tif,IMG_0036_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4960,4960,4960,IMG_0023_,IMG_0023_3_2_0122SET_registered.tif,IMG_0023_2_2_0122SET_registered.tif,IMG_0023_1_2_0122SET_registered.tif,IMG_0023_5_2_0122SET_registered.tif,IMG_0023_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4961,4961,4961,IMG_0093_,IMG_0093_3_2_0122SET_registered.tif,IMG_0093_2_2_0122SET_registered.tif,IMG_0093_1_2_0122SET_registered.tif,IMG_0093_5_2_0122SET_registered.tif,IMG_0093_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4962,4962,4962,IMG_0056_,IMG_0056_3_2_0122SET_registered.tif,IMG_0056_2_2_0122SET_registered.tif,IMG_0056_1_2_0122SET_registered.tif,IMG_0056_5_2_0122SET_registered.tif,IMG_0056_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4963,4963,4963,IMG_0071_,IMG_0071_3_2_0122SET_registered.tif,IMG_0071_2_2_0122SET_registered.tif,IMG_0071_1_2_0122SET_registered.tif,IMG_0071_5_2_0122SET_registered.tif,IMG_0071_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4964,4964,4964,IMG_0072_,IMG_0072_3_2_0122SET_registered.tif,IMG_0072_2_2_0122SET_registered.tif,IMG_0072_1_2_0122SET_registered.tif,IMG_0072_5_2_0122SET_registered.tif,IMG_0072_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4965,4965,4965,IMG_0012_,IMG_0012_3_2_0122SET_registered.tif,IMG_0012_2_2_0122SET_registered.tif,IMG_0012_1_2_0122SET_registered.tif,IMG_0012_5_2_0122SET_registered.tif,IMG_0012_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4966,4966,4966,IMG_0083_,IMG_0083_3_2_0122SET_registered.tif,IMG_0083_2_2_0122SET_registered.tif,IMG_0083_1_2_0122SET_registered.tif,IMG_0083_5_2_0122SET_registered.tif,IMG_0083_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4967,4967,4967,IMG_0096_,IMG_0096_3_2_0122SET_registered.tif,IMG_0096_2_2_0122SET_registered.tif,IMG_0096_1_2_0122SET_registered.tif,IMG_0096_5_2_0122SET_registered.tif,IMG_0096_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4968,4968,4968,IMG_0009_,IMG_0009_3_2_0122SET_registered.tif,IMG_0009_2_2_0122SET_registered.tif,IMG_0009_1_2_0122SET_registered.tif,IMG_0009_5_2_0122SET_registered.tif,IMG_0009_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4969,4969,4969,IMG_0105_,IMG_0105_3_2_0122SET_registered.tif,IMG_0105_2_2_0122SET_registered.tif,IMG_0105_1_2_0122SET_registered.tif,IMG_0105_5_2_0122SET_registered.tif,IMG_0105_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4970,4970,4970,IMG_0060_,IMG_0060_3_2_0122SET_registered.tif,IMG_0060_2_2_0122SET_registered.tif,IMG_0060_1_2_0122SET_registered.tif,IMG_0060_5_2_0122SET_registered.tif,IMG_0060_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4971,4971,4971,IMG_0024_,IMG_0024_3_2_0122SET_registered.tif,IMG_0024_2_2_0122SET_registered.tif,IMG_0024_1_2_0122SET_registered.tif,IMG_0024_5_2_0122SET_registered.tif,IMG_0024_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4972,4972,4972,IMG_0092_,IMG_0092_3_2_0122SET_registered.tif,IMG_0092_2_2_0122SET_registered.tif,IMG_0092_1_2_0122SET_registered.tif,IMG_0092_5_2_0122SET_registered.tif,IMG_0092_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4973,4973,4973,IMG_0048_,IMG_0048_3_2_0122SET_registered.tif,IMG_0048_2_2_0122SET_registered.tif,IMG_0048_1_2_0122SET_registered.tif,IMG_0048_5_2_0122SET_registered.tif,IMG_0048_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4974,4974,4974,IMG_0104_,IMG_0104_3_2_0122SET_registered.tif,IMG_0104_2_2_0122SET_registered.tif,IMG_0104_1_2_0122SET_registered.tif,IMG_0104_5_2_0122SET_registered.tif,IMG_0104_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4975,4975,4975,IMG_0110_,IMG_0110_3_2_0122SET_registered.tif,IMG_0110_2_2_0122SET_registered.tif,IMG_0110_1_2_0122SET_registered.tif,IMG_0110_5_2_0122SET_registered.tif,IMG_0110_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4976,4976,4976,IMG_0106_,IMG_0106_3_2_0122SET_registered.tif,IMG_0106_2_2_0122SET_registered.tif,IMG_0106_1_2_0122SET_registered.tif,IMG_0106_5_2_0122SET_registered.tif,IMG_0106_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4977,4977,4977,IMG_0086_,IMG_0086_3_2_0122SET_registered.tif,IMG_0086_2_2_0122SET_registered.tif,IMG_0086_1_2_0122SET_registered.tif,IMG_0086_5_2_0122SET_registered.tif,IMG_0086_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4978,4978,4978,IMG_0029_,IMG_0029_3_2_0122SET_registered.tif,IMG_0029_2_2_0122SET_registered.tif,IMG_0029_1_2_0122SET_registered.tif,IMG_0029_5_2_0122SET_registered.tif,IMG_0029_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4979,4979,4979,IMG_0063_,IMG_0063_3_2_0122SET_registered.tif,IMG_0063_2_2_0122SET_registered.tif,IMG_0063_1_2_0122SET_registered.tif,IMG_0063_5_2_0122SET_registered.tif,IMG_0063_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4980,4980,4980,IMG_0044_,IMG_0044_3_2_0122SET_registered.tif,IMG_0044_2_2_0122SET_registered.tif,IMG_0044_1_2_0122SET_registered.tif,IMG_0044_5_2_0122SET_registered.tif,IMG_0044_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4981,4981,4981,IMG_0052_,IMG_0052_3_2_0122SET_registered.tif,IMG_0052_2_2_0122SET_registered.tif,IMG_0052_1_2_0122SET_registered.tif,IMG_0052_5_2_0122SET_registered.tif,IMG_0052_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4982,4982,4982,IMG_0003_,IMG_0003_3_2_0122SET_registered.tif,IMG_0003_2_2_0122SET_registered.tif,IMG_0003_1_2_0122SET_registered.tif,IMG_0003_5_2_0122SET_registered.tif,IMG_0003_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4983,4983,4983,IMG_0082_,IMG_0082_3_2_0122SET_registered.tif,IMG_0082_2_2_0122SET_registered.tif,IMG_0082_1_2_0122SET_registered.tif,IMG_0082_5_2_0122SET_registered.tif,IMG_0082_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4984,4984,4984,IMG_0087_,IMG_0087_3_2_0122SET_registered.tif,IMG_0087_2_2_0122SET_registered.tif,IMG_0087_1_2_0122SET_registered.tif,IMG_0087_5_2_0122SET_registered.tif,IMG_0087_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4985,4985,4985,IMG_0059_,IMG_0059_3_2_0122SET_registered.tif,IMG_0059_2_2_0122SET_registered.tif,IMG_0059_1_2_0122SET_registered.tif,IMG_0059_5_2_0122SET_registered.tif,IMG_0059_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4986,4986,4986,IMG_0076_,IMG_0076_3_2_0122SET_registered.tif,IMG_0076_2_2_0122SET_registered.tif,IMG_0076_1_2_0122SET_registered.tif,IMG_0076_5_2_0122SET_registered.tif,IMG_0076_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4987,4987,4987,IMG_0042_,IMG_0042_3_2_0122SET_registered.tif,IMG_0042_2_2_0122SET_registered.tif,IMG_0042_1_2_0122SET_registered.tif,IMG_0042_5_2_0122SET_registered.tif,IMG_0042_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4988,4988,4988,IMG_0038_,IMG_0038_3_2_0122SET_registered.tif,IMG_0038_2_2_0122SET_registered.tif,IMG_0038_1_2_0122SET_registered.tif,IMG_0038_5_2_0122SET_registered.tif,IMG_0038_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4989,4989,4989,IMG_0022_,IMG_0022_3_2_0122SET_registered.tif,IMG_0022_2_2_0122SET_registered.tif,IMG_0022_1_2_0122SET_registered.tif,IMG_0022_5_2_0122SET_registered.tif,IMG_0022_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4990,4990,4990,IMG_0075_,IMG_0075_3_2_0122SET_registered.tif,IMG_0075_2_2_0122SET_registered.tif,IMG_0075_1_2_0122SET_registered.tif,IMG_0075_5_2_0122SET_registered.tif,IMG_0075_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4991,4991,4991,IMG_0027_,IMG_0027_3_2_0122SET_registered.tif,IMG_0027_2_2_0122SET_registered.tif,IMG_0027_1_2_0122SET_registered.tif,IMG_0027_5_2_0122SET_registered.tif,IMG_0027_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4992,4992,4992,IMG_0017_,IMG_0017_3_2_0122SET_registered.tif,IMG_0017_2_2_0122SET_registered.tif,IMG_0017_1_2_0122SET_registered.tif,IMG_0017_5_2_0122SET_registered.tif,IMG_0017_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4993,4993,4993,IMG_0057_,IMG_0057_3_2_0122SET_registered.tif,IMG_0057_2_2_0122SET_registered.tif,IMG_0057_1_2_0122SET_registered.tif,IMG_0057_5_2_0122SET_registered.tif,IMG_0057_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4994,4994,4994,IMG_0107_,IMG_0107_3_2_0122SET_registered.tif,IMG_0107_2_2_0122SET_registered.tif,IMG_0107_1_2_0122SET_registered.tif,IMG_0107_5_2_0122SET_registered.tif,IMG_0107_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4995,4995,4995,IMG_0013_,IMG_0013_3_2_0122SET_registered.tif,IMG_0013_2_2_0122SET_registered.tif,IMG_0013_1_2_0122SET_registered.tif,IMG_0013_5_2_0122SET_registered.tif,IMG_0013_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4996,4996,4996,IMG_0020_,IMG_0020_3_2_0122SET_registered.tif,IMG_0020_2_2_0122SET_registered.tif,IMG_0020_1_2_0122SET_registered.tif,IMG_0020_5_2_0122SET_registered.tif,IMG_0020_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4997,4997,4997,IMG_0069_,IMG_0069_3_2_0122SET_registered.tif,IMG_0069_2_2_0122SET_registered.tif,IMG_0069_1_2_0122SET_registered.tif,IMG_0069_5_2_0122SET_registered.tif,IMG_0069_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4998,4998,4998,IMG_0011_,IMG_0011_3_2_0122SET_registered.tif,IMG_0011_2_2_0122SET_registered.tif,IMG_0011_1_2_0122SET_registered.tif,IMG_0011_5_2_0122SET_registered.tif,IMG_0011_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
4999,4999,4999,IMG_0035_,IMG_0035_3_2_0122SET_registered.tif,IMG_0035_2_2_0122SET_registered.tif,IMG_0035_1_2_0122SET_registered.tif,IMG_0035_5_2_0122SET_registered.tif,IMG_0035_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
5000,5000,5000,IMG_0084_,IMG_0084_3_2_0122SET_registered.tif,IMG_0084_2_2_0122SET_registered.tif,IMG_0084_1_2_0122SET_registered.tif,IMG_0084_5_2_0122SET_registered.tif,IMG_0084_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
5001,5001,5001,IMG_0109_,IMG_0109_3_2_0122SET_registered.tif,IMG_0109_2_2_0122SET_registered.tif,IMG_0109_1_2_0122SET_registered.tif,IMG_0109_5_2_0122SET_registered.tif,IMG_0109_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
5002,5002,5002,IMG_0058_,IMG_0058_3_2_0122SET_registered.tif,IMG_0058_2_2_0122SET_registered.tif,IMG_0058_1_2_0122SET_registered.tif,IMG_0058_5_2_0122SET_registered.tif,IMG_0058_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
5003,5003,5003,IMG_0091_,IMG_0091_3_2_0122SET_registered.tif,IMG_0091_2_2_0122SET_registered.tif,IMG_0091_1_2_0122SET_registered.tif,IMG_0091_5_2_0122SET_registered.tif,IMG_0091_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
5004,5004,5004,IMG_0007_,IMG_0007_3_2_0122SET_registered.tif,IMG_0007_2_2_0122SET_registered.tif,IMG_0007_1_2_0122SET_registered.tif,IMG_0007_5_2_0122SET_registered.tif,IMG_0007_4_2_0122SET_registered.tif,Field71,2021-02-26,no_blackgrass,mid,winter_wheat,type8,../data/Field71/2021-02-26/no_blackgrass,no_blackgrass,val
